time,resistance_pct,series_id
2023-06-01,10.716023737582509,E-coli__Amikacin__East Midlands
2023-12-01,12.770133294695855,E-coli__Amikacin__East Midlands
2024-06-01,12.072959935706843,E-coli__Amikacin__East Midlands
2024-12-01,11.69555352006763,E-coli__Amikacin__East Midlands
2025-06-01,13.617923480689507,E-coli__Amikacin__East Midlands
