,organism,antibiotic,region,date,forecast
797,P-aeruginosa,Amikacin,South West,2025-12-01,1.0280637
798,P-aeruginosa,Amikacin,West Midlands,2025-07-01,1.510042
799,P-aeruginosa,Amikacin,West Midlands,2025-08-01,1.5830487
800,P-aeruginosa,Amikacin,West Midlands,2025-09-01,1.8547084
801,P-aeruginosa,Amikacin,West Midlands,2025-10-01,2.1730363
802,P-aeruginosa,Amikacin,West Midlands,2025-11-01,2.0890899
803,P-aeruginosa,Amikacin,West Midlands,2025-12-01,2.0718038
804,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-07-01,0.116749234
805,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-08-01,0.14643376
806,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-09-01,0.17022578
807,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-10-01,0.17670222
808,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-11-01,0.20635276
809,P-aeruginosa,Amikacin,Yorkshire and Humber,2025-12-01,0.21749423
810,P-aeruginosa,Carbapenems,East Midlands,2025-07-01,6.4493093
811,P-aeruginosa,Carbapenems,East Midlands,2025-08-01,5.945338
812,P-aeruginosa,Carbapenems,East Midlands,2025-09-01,6.136588
813,P-aeruginosa,Carbapenems,East Midlands,2025-10-01,6.016601
814,P-aeruginosa,Carbapenems,East Midlands,2025-11-01,6.289374
815,P-aeruginosa,Carbapenems,East Midlands,2025-12-01,6.298609
816,P-aeruginosa,Carbapenems,East of England,2025-07-01,6.2044487
817,P-aeruginosa,Carbapenems,East of England,2025-08-01,6.116856
818,P-aeruginosa,Carbapenems,East of England,2025-09-01,5.9860477
819,P-aeruginosa,Carbapenems,East of England,2025-10-01,6.3529005
820,P-aeruginosa,Carbapenems,East of England,2025-11-01,6.3516035
821,P-aeruginosa,Carbapenems,East of England,2025-12-01,6.692114
822,P-aeruginosa,Carbapenems,London,2025-07-01,9.806632
823,P-aeruginosa,Carbapenems,London,2025-08-01,10.24155
824,P-aeruginosa,Carbapenems,London,2025-09-01,10.798853
825,P-aeruginosa,Carbapenems,London,2025-10-01,10.594749
826,P-aeruginosa,Carbapenems,London,2025-11-01,10.478793
827,P-aeruginosa,Carbapenems,London,2025-12-01,10.652953
828,P-aeruginosa,Carbapenems,North East,2025-07-01,3.616695
829,P-aeruginosa,Carbapenems,North East,2025-08-01,4.8498807
830,P-aeruginosa,Carbapenems,North East,2025-09-01,4.7583475
831,P-aeruginosa,Carbapenems,North East,2025-10-01,5.174048
832,P-aeruginosa,Carbapenems,North East,2025-11-01,5.3373675
833,P-aeruginosa,Carbapenems,North East,2025-12-01,5.7171702
834,P-aeruginosa,Carbapenems,North West,2025-07-01,9.567527
835,P-aeruginosa,Carbapenems,North West,2025-08-01,8.783042
836,P-aeruginosa,Carbapenems,North West,2025-09-01,7.847058
837,P-aeruginosa,Carbapenems,North West,2025-10-01,7.83795
838,P-aeruginosa,Carbapenems,North West,2025-11-01,7.7138796
839,P-aeruginosa,Carbapenems,North West,2025-12-01,7.6797166
840,P-aeruginosa,Carbapenems,South East,2025-07-01,3.6932566
841,P-aeruginosa,Carbapenems,South East,2025-08-01,3.3833172
842,P-aeruginosa,Carbapenems,South East,2025-09-01,3.2189968
843,P-aeruginosa,Carbapenems,South East,2025-10-01,3.4229052
844,P-aeruginosa,Carbapenems,South East,2025-11-01,3.4200048
845,P-aeruginosa,Carbapenems,South East,2025-12-01,3.5619428
846,P-aeruginosa,Carbapenems,South West,2025-07-01,6.7881703
847,P-aeruginosa,Carbapenems,South West,2025-08-01,7.8218203
848,P-aeruginosa,Carbapenems,South West,2025-09-01,7.83404
849,P-aeruginosa,Carbapenems,South West,2025-10-01,7.511002
850,P-aeruginosa,Carbapenems,South West,2025-11-01,7.173784
851,P-aeruginosa,Carbapenems,South West,2025-12-01,7.4335084
852,P-aeruginosa,Carbapenems,West Midlands,2025-07-01,9.987713
853,P-aeruginosa,Carbapenems,West Midlands,2025-08-01,7.7528048
854,P-aeruginosa,Carbapenems,West Midlands,2025-09-01,6.5548964
855,P-aeruginosa,Carbapenems,West Midlands,2025-10-01,6.818854
856,P-aeruginosa,Carbapenems,West Midlands,2025-11-01,6.948932
857,P-aeruginosa,Carbapenems,West Midlands,2025-12-01,7.888061
858,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-07-01,5.814786
859,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-08-01,6.0553513
860,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-09-01,6.5531826
861,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-10-01,7.1015153
862,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-11-01,7.079277
863,P-aeruginosa,Carbapenems,Yorkshire and Humber,2025-12-01,7.1512675
864,P-aeruginosa,Ceftazidime,East Midlands,2025-07-01,7.964583
865,P-aeruginosa,Ceftazidime,East Midlands,2025-08-01,7.7693863
866,P-aeruginosa,Ceftazidime,East Midlands,2025-09-01,6.698035
867,P-aeruginosa,Ceftazidime,East Midlands,2025-10-01,6.606279
868,P-aeruginosa,Ceftazidime,East Midlands,2025-11-01,7.149417
869,P-aeruginosa,Ceftazidime,East Midlands,2025-12-01,7.6711555
870,P-aeruginosa,Ceftazidime,East of England,2025-07-01,4.972165
871,P-aeruginosa,Ceftazidime,East of England,2025-08-01,5.7605596
872,P-aeruginosa,Ceftazidime,East of England,2025-09-01,6.327415
873,P-aeruginosa,Ceftazidime,East of England,2025-10-01,6.989806
874,P-aeruginosa,Ceftazidime,East of England,2025-11-01,7.584729
875,P-aeruginosa,Ceftazidime,East of England,2025-12-01,7.957391
876,P-aeruginosa,Ceftazidime,London,2025-07-01,6.422158
877,P-aeruginosa,Ceftazidime,London,2025-08-01,6.1498466
878,P-aeruginosa,Ceftazidime,London,2025-09-01,6.1834736
879,P-aeruginosa,Ceftazidime,London,2025-10-01,6.657838
880,P-aeruginosa,Ceftazidime,London,2025-11-01,7.292195
881,P-aeruginosa,Ceftazidime,London,2025-12-01,7.7427983
882,P-aeruginosa,Ceftazidime,North East,2025-07-01,2.4153397
883,P-aeruginosa,Ceftazidime,North East,2025-08-01,2.1203792
884,P-aeruginosa,Ceftazidime,North East,2025-09-01,1.9395094
885,P-aeruginosa,Ceftazidime,North East,2025-10-01,1.9567115
886,P-aeruginosa,Ceftazidime,North East,2025-11-01,2.1581292
887,P-aeruginosa,Ceftazidime,North East,2025-12-01,2.218982
888,P-aeruginosa,Ceftazidime,North West,2025-07-01,8.694785
889,P-aeruginosa,Ceftazidime,North West,2025-08-01,8.961131
890,P-aeruginosa,Ceftazidime,North West,2025-09-01,7.6653123
891,P-aeruginosa,Ceftazidime,North West,2025-10-01,7.9267507
892,P-aeruginosa,Ceftazidime,North West,2025-11-01,7.8458605
893,P-aeruginosa,Ceftazidime,North West,2025-12-01,7.9964833
894,P-aeruginosa,Ceftazidime,South East,2025-07-01,3.4863424
895,P-aeruginosa,Ceftazidime,South East,2025-08-01,3.564874
896,P-aeruginosa,Ceftazidime,South East,2025-09-01,3.6739993
897,P-aeruginosa,Ceftazidime,South East,2025-10-01,3.8101184
898,P-aeruginosa,Ceftazidime,South East,2025-11-01,3.9909675
899,P-aeruginosa,Ceftazidime,South East,2025-12-01,4.2189975
900,P-aeruginosa,Ceftazidime,South West,2025-07-01,2.452145
901,P-aeruginosa,Ceftazidime,South West,2025-08-01,2.8491564
902,P-aeruginosa,Ceftazidime,South West,2025-09-01,4.043214
903,P-aeruginosa,Ceftazidime,South West,2025-10-01,4.571526
904,P-aeruginosa,Ceftazidime,South West,2025-11-01,5.2483945
905,P-aeruginosa,Ceftazidime,South West,2025-12-01,4.8429847
906,P-aeruginosa,Ceftazidime,West Midlands,2025-07-01,11.4428215
907,P-aeruginosa,Ceftazidime,West Midlands,2025-08-01,8.685863
908,P-aeruginosa,Ceftazidime,West Midlands,2025-09-01,6.9300857
909,P-aeruginosa,Ceftazidime,West Midlands,2025-10-01,7.40787
910,P-aeruginosa,Ceftazidime,West Midlands,2025-11-01,7.533532
911,P-aeruginosa,Ceftazidime,West Midlands,2025-12-01,7.872765
912,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-07-01,12.198723
913,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-08-01,8.999182
914,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-09-01,6.322569
915,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-10-01,4.9269114
916,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-11-01,5.446163
917,P-aeruginosa,Ceftazidime,Yorkshire and Humber,2025-12-01,5.8991194
918,P-aeruginosa,Ciprofloxacin,East Midlands,2025-07-01,10.66427
919,P-aeruginosa,Ciprofloxacin,East Midlands,2025-08-01,10.0008335
920,P-aeruginosa,Ciprofloxacin,East Midlands,2025-09-01,9.1469755
921,P-aeruginosa,Ciprofloxacin,East Midlands,2025-10-01,9.391502
922,P-aeruginosa,Ciprofloxacin,East Midlands,2025-11-01,9.976512
923,P-aeruginosa,Ciprofloxacin,East Midlands,2025-12-01,10.659583
924,P-aeruginosa,Ciprofloxacin,East of England,2025-07-01,7.2534213
925,P-aeruginosa,Ciprofloxacin,East of England,2025-08-01,6.756804
926,P-aeruginosa,Ciprofloxacin,East of England,2025-09-01,7.801851
927,P-aeruginosa,Ciprofloxacin,East of England,2025-10-01,7.8106422
928,P-aeruginosa,Ciprofloxacin,East of England,2025-11-01,8.270304
929,P-aeruginosa,Ciprofloxacin,East of England,2025-12-01,8.347052
930,P-aeruginosa,Ciprofloxacin,London,2025-07-01,5.9498296
931,P-aeruginosa,Ciprofloxacin,London,2025-08-01,6.8887324
932,P-aeruginosa,Ciprofloxacin,London,2025-09-01,6.8388286
933,P-aeruginosa,Ciprofloxacin,London,2025-10-01,6.881938
934,P-aeruginosa,Ciprofloxacin,London,2025-11-01,6.991865
935,P-aeruginosa,Ciprofloxacin,London,2025-12-01,7.386178
936,P-aeruginosa,Ciprofloxacin,North East,2025-07-01,5.564505
937,P-aeruginosa,Ciprofloxacin,North East,2025-08-01,6.0151286
938,P-aeruginosa,Ciprofloxacin,North East,2025-09-01,5.042315
939,P-aeruginosa,Ciprofloxacin,North East,2025-10-01,5.1763535
940,P-aeruginosa,Ciprofloxacin,North East,2025-11-01,5.3742967
941,P-aeruginosa,Ciprofloxacin,North East,2025-12-01,6.246444
942,P-aeruginosa,Ciprofloxacin,North West,2025-07-01,8.428739
943,P-aeruginosa,Ciprofloxacin,North West,2025-08-01,8.560747
944,P-aeruginosa,Ciprofloxacin,North West,2025-09-01,8.643444
945,P-aeruginosa,Ciprofloxacin,North West,2025-10-01,8.773584
946,P-aeruginosa,Ciprofloxacin,North West,2025-11-01,8.913774
947,P-aeruginosa,Ciprofloxacin,North West,2025-12-01,9.326503
948,P-aeruginosa,Ciprofloxacin,South East,2025-07-01,8.313414
949,P-aeruginosa,Ciprofloxacin,South East,2025-08-01,8.28822
950,P-aeruginosa,Ciprofloxacin,South East,2025-09-01,8.432879
951,P-aeruginosa,Ciprofloxacin,South East,2025-10-01,8.739549
952,P-aeruginosa,Ciprofloxacin,South East,2025-11-01,9.067731
953,P-aeruginosa,Ciprofloxacin,South East,2025-12-01,9.435874
954,P-aeruginosa,Ciprofloxacin,South West,2025-07-01,4.6977177
955,P-aeruginosa,Ciprofloxacin,South West,2025-08-01,5.0095816
956,P-aeruginosa,Ciprofloxacin,South West,2025-09-01,6.5321636
957,P-aeruginosa,Ciprofloxacin,South West,2025-10-01,6.8844743
958,P-aeruginosa,Ciprofloxacin,South West,2025-11-01,6.9670887
959,P-aeruginosa,Ciprofloxacin,South West,2025-12-01,6.889515
960,P-aeruginosa,Ciprofloxacin,West Midlands,2025-07-01,13.99851
961,P-aeruginosa,Ciprofloxacin,West Midlands,2025-08-01,11.453904
962,P-aeruginosa,Ciprofloxacin,West Midlands,2025-09-01,8.612732
963,P-aeruginosa,Ciprofloxacin,West Midlands,2025-10-01,9.089905
964,P-aeruginosa,Ciprofloxacin,West Midlands,2025-11-01,10.17791
965,P-aeruginosa,Ciprofloxacin,West Midlands,2025-12-01,11.9223585
966,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-07-01,15.357742
967,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-08-01,15.077309
968,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-09-01,15.175709
969,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-10-01,15.60114
970,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-11-01,16.137302
971,P-aeruginosa,Ciprofloxacin,Yorkshire and Humber,2025-12-01,16.57039
972,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-07-01,5.157293
973,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-08-01,5.409394
974,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-09-01,5.212724
975,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-10-01,5.174686
976,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-11-01,5.081293
977,P-aeruginosa,Piperacillin with tazobactam,East Midlands,2025-12-01,5.288012
978,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-07-01,4.877757
979,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-08-01,5.5986266
980,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-09-01,6.005644
981,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-10-01,6.8561273
982,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-11-01,7.310454
983,P-aeruginosa,Piperacillin with tazobactam,East of England,2025-12-01,7.6940174
984,P-aeruginosa,Piperacillin with tazobactam,London,2025-07-01,9.73491
985,P-aeruginosa,Piperacillin with tazobactam,London,2025-08-01,9.439861
986,P-aeruginosa,Piperacillin with tazobactam,London,2025-09-01,9.875808
987,P-aeruginosa,Piperacillin with tazobactam,London,2025-10-01,10.079465
988,P-aeruginosa,Piperacillin with tazobactam,London,2025-11-01,10.087591
989,P-aeruginosa,Piperacillin with tazobactam,London,2025-12-01,10.098919
990,P-aeruginosa,Piperacillin with tazobactam,North East,2025-07-01,2.267729
991,P-aeruginosa,Piperacillin with tazobactam,North East,2025-08-01,2.6095417
992,P-aeruginosa,Piperacillin with tazobactam,North East,2025-09-01,3.1001253
993,P-aeruginosa,Piperacillin with tazobactam,North East,2025-10-01,3.5735629
994,P-aeruginosa,Piperacillin with tazobactam,North East,2025-11-01,3.9696023
995,P-aeruginosa,Piperacillin with tazobactam,North East,2025-12-01,4.660068
996,P-aeruginosa,Piperacillin with tazobactam,North West,2025-07-01,9.542651
997,P-aeruginosa,Piperacillin with tazobactam,North West,2025-08-01,8.061401
998,P-aeruginosa,Piperacillin with tazobactam,North West,2025-09-01,8.386739
999,P-aeruginosa,Piperacillin with tazobactam,North West,2025-10-01,9.617397
1000,P-aeruginosa,Piperacillin with tazobactam,North West,2025-11-01,9.774324
1001,P-aeruginosa,Piperacillin with tazobactam,North West,2025-12-01,10.09536
1002,P-aeruginosa,Piperacillin with tazobactam,South East,2025-07-01,6.010381
1003,P-aeruginosa,Piperacillin with tazobactam,South East,2025-08-01,6.0435705
1004,P-aeruginosa,Piperacillin with tazobactam,South East,2025-09-01,6.230471
1005,P-aeruginosa,Piperacillin with tazobactam,South East,2025-10-01,6.131969
1006,P-aeruginosa,Piperacillin with tazobactam,South East,2025-11-01,6.141208
1007,P-aeruginosa,Piperacillin with tazobactam,South East,2025-12-01,6.172218
1008,P-aeruginosa,Piperacillin with tazobactam,South West,2025-07-01,3.503317
1009,P-aeruginosa,Piperacillin with tazobactam,South West,2025-08-01,4.9192505
1010,P-aeruginosa,Piperacillin with tazobactam,South West,2025-09-01,5.7533236
1011,P-aeruginosa,Piperacillin with tazobactam,South West,2025-10-01,6.237109
1012,P-aeruginosa,Piperacillin with tazobactam,South West,2025-11-01,6.4143434
1013,P-aeruginosa,Piperacillin with tazobactam,South West,2025-12-01,6.8746524
1014,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-07-01,11.185201
1015,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-08-01,8.729058
1016,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-09-01,8.951562
1017,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-10-01,9.878776
1018,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-11-01,11.390509
1019,P-aeruginosa,Piperacillin with tazobactam,West Midlands,2025-12-01,11.755455
1020,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-07-01,10.629945
1021,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-08-01,9.8453865
1022,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-09-01,10.006283
1023,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-10-01,10.606812
1024,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-11-01,11.137908
1025,P-aeruginosa,Piperacillin with tazobactam,Yorkshire and Humber,2025-12-01,11.503375
1026,S-pneumoniae,Macrolides,East Midlands,2025-07-01,7.184869
1027,S-pneumoniae,Macrolides,East Midlands,2025-08-01,7.3365307
1028,S-pneumoniae,Macrolides,East Midlands,2025-09-01,6.9051747
1029,S-pneumoniae,Macrolides,East Midlands,2025-10-01,6.8959956
1030,S-pneumoniae,Macrolides,East Midlands,2025-11-01,6.845763
1031,S-pneumoniae,Macrolides,East Midlands,2025-12-01,6.9207253
1032,S-pneumoniae,Macrolides,East of England,2025-07-01,11.901724
1033,S-pneumoniae,Macrolides,East of England,2025-08-01,11.37676
1034,S-pneumoniae,Macrolides,East of England,2025-09-01,10.544815
1035,S-pneumoniae,Macrolides,East of England,2025-10-01,10.6962595
1036,S-pneumoniae,Macrolides,East of England,2025-11-01,10.861462
1037,S-pneumoniae,Macrolides,East of England,2025-12-01,11.23233
1038,S-pneumoniae,Macrolides,London,2025-07-01,13.559238
1039,S-pneumoniae,Macrolides,London,2025-08-01,13.898228
1040,S-pneumoniae,Macrolides,London,2025-09-01,13.938848
1041,S-pneumoniae,Macrolides,London,2025-10-01,13.868551
1042,S-pneumoniae,Macrolides,London,2025-11-01,14.110759
1043,S-pneumoniae,Macrolides,London,2025-12-01,14.035462
1044,S-pneumoniae,Macrolides,North East,2025-07-01,7.297859
1045,S-pneumoniae,Macrolides,North East,2025-08-01,5.8032327
1046,S-pneumoniae,Macrolides,North East,2025-09-01,5.503987
1047,S-pneumoniae,Macrolides,North East,2025-10-01,6.366866
1048,S-pneumoniae,Macrolides,North East,2025-11-01,6.9650373
1049,S-pneumoniae,Macrolides,North East,2025-12-01,7.8127346
1050,S-pneumoniae,Macrolides,North West,2025-07-01,8.9834385
1051,S-pneumoniae,Macrolides,North West,2025-08-01,9.32717
1052,S-pneumoniae,Macrolides,North West,2025-09-01,7.2764587
1053,S-pneumoniae,Macrolides,North West,2025-10-01,7.1404285
1054,S-pneumoniae,Macrolides,North West,2025-11-01,6.921511
1055,S-pneumoniae,Macrolides,North West,2025-12-01,7.0152144
1056,S-pneumoniae,Macrolides,South East,2025-07-01,5.517423
1057,S-pneumoniae,Macrolides,South East,2025-08-01,5.89845
1058,S-pneumoniae,Macrolides,South East,2025-09-01,6.285076
1059,S-pneumoniae,Macrolides,South East,2025-10-01,6.5402665
1060,S-pneumoniae,Macrolides,South East,2025-11-01,6.7876663
1061,S-pneumoniae,Macrolides,South East,2025-12-01,6.878282
1062,S-pneumoniae,Macrolides,South West,2025-07-01,6.9314637
1063,S-pneumoniae,Macrolides,South West,2025-08-01,6.460395
1064,S-pneumoniae,Macrolides,South West,2025-09-01,6.489305
1065,S-pneumoniae,Macrolides,South West,2025-10-01,6.5614314
1066,S-pneumoniae,Macrolides,South West,2025-11-01,6.834879
1067,S-pneumoniae,Macrolides,South West,2025-12-01,6.8678484
1068,S-pneumoniae,Macrolides,West Midlands,2025-07-01,8.841415
1069,S-pneumoniae,Macrolides,West Midlands,2025-08-01,8.544314
1070,S-pneumoniae,Macrolides,West Midlands,2025-09-01,7.9262342
1071,S-pneumoniae,Macrolides,West Midlands,2025-10-01,7.6513896
1072,S-pneumoniae,Macrolides,West Midlands,2025-11-01,7.989902
1073,S-pneumoniae,Macrolides,West Midlands,2025-12-01,8.452141
1074,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-07-01,7.2795887
1075,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-08-01,7.0576115
1076,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-09-01,5.7527823
1077,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-10-01,5.7126946
1078,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-11-01,5.936791
1079,S-pneumoniae,Macrolides,Yorkshire and Humber,2025-12-01,6.4443393
1080,S-pneumoniae,Penicillin,East Midlands,2025-07-01,3.4022958
1081,S-pneumoniae,Penicillin,East Midlands,2025-08-01,2.6857395
1082,S-pneumoniae,Penicillin,East Midlands,2025-09-01,2.152465
1083,S-pneumoniae,Penicillin,East Midlands,2025-10-01,1.6930585
1084,S-pneumoniae,Penicillin,East Midlands,2025-11-01,1.638966
1085,S-pneumoniae,Penicillin,East Midlands,2025-12-01,1.7634339
1086,S-pneumoniae,Penicillin,East of England,2025-07-01,5.31887
1087,S-pneumoniae,Penicillin,East of England,2025-08-01,5.2921004
1088,S-pneumoniae,Penicillin,East of England,2025-09-01,4.9144554
1089,S-pneumoniae,Penicillin,East of England,2025-10-01,4.379924
1090,S-pneumoniae,Penicillin,East of England,2025-11-01,4.1143756
1091,S-pneumoniae,Penicillin,East of England,2025-12-01,4.0637536
1092,S-pneumoniae,Penicillin,London,2025-07-01,4.745953
1093,S-pneumoniae,Penicillin,London,2025-08-01,5.2240753
1094,S-pneumoniae,Penicillin,London,2025-09-01,5.9480796
1095,S-pneumoniae,Penicillin,London,2025-10-01,6.162282
1096,S-pneumoniae,Penicillin,London,2025-11-01,6.343857
1097,S-pneumoniae,Penicillin,London,2025-12-01,6.2685885
1098,S-pneumoniae,Penicillin,North East,2025-07-01,4.215317
1099,S-pneumoniae,Penicillin,North East,2025-08-01,4.9470596
1100,S-pneumoniae,Penicillin,North East,2025-09-01,3.5275066
1101,S-pneumoniae,Penicillin,North East,2025-10-01,3.2682257
1102,S-pneumoniae,Penicillin,North East,2025-11-01,2.906547
1103,S-pneumoniae,Penicillin,North East,2025-12-01,2.868892
1104,S-pneumoniae,Penicillin,North West,2025-07-01,1.7441823
1105,S-pneumoniae,Penicillin,North West,2025-08-01,1.637944
1106,S-pneumoniae,Penicillin,North West,2025-09-01,1.4723067
1107,S-pneumoniae,Penicillin,North West,2025-10-01,1.499448
1108,S-pneumoniae,Penicillin,North West,2025-11-01,1.583545
1109,S-pneumoniae,Penicillin,North West,2025-12-01,1.6505857
1110,S-pneumoniae,Penicillin,South East,2025-07-01,1.6637768
1111,S-pneumoniae,Penicillin,South East,2025-08-01,1.9697602
1112,S-pneumoniae,Penicillin,South East,2025-09-01,2.1707623
1113,S-pneumoniae,Penicillin,South East,2025-10-01,2.2410192
1114,S-pneumoniae,Penicillin,South East,2025-11-01,2.086171
1115,S-pneumoniae,Penicillin,South East,2025-12-01,2.0413365
1116,S-pneumoniae,Penicillin,South West,2025-07-01,0.6742314
1117,S-pneumoniae,Penicillin,South West,2025-08-01,0.61126715
1118,S-pneumoniae,Penicillin,South West,2025-09-01,0.6210607
1119,S-pneumoniae,Penicillin,South West,2025-10-01,0.6093367
1120,S-pneumoniae,Penicillin,South West,2025-11-01,0.5890336
1121,S-pneumoniae,Penicillin,South West,2025-12-01,0.62340933
1122,S-pneumoniae,Penicillin,West Midlands,2025-07-01,2.4485033
1123,S-pneumoniae,Penicillin,West Midlands,2025-08-01,2.000815
1124,S-pneumoniae,Penicillin,West Midlands,2025-09-01,2.235388
1125,S-pneumoniae,Penicillin,West Midlands,2025-10-01,1.7882942
1126,S-pneumoniae,Penicillin,West Midlands,2025-11-01,2.0760775
1127,S-pneumoniae,Penicillin,West Midlands,2025-12-01,2.0992308
1128,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-07-01,3.151344
1129,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-08-01,3.538177
1130,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-09-01,2.1295867
1131,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-10-01,1.6841478
1132,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-11-01,1.5432261
1133,S-pneumoniae,Penicillin,Yorkshire and Humber,2025-12-01,1.8382769
1134,e-faecalis,Glycopeptides,East Midlands,2025-07-01,2.0233853
1135,e-faecalis,Glycopeptides,East Midlands,2025-08-01,2.1100824
1136,e-faecalis,Glycopeptides,East Midlands,2025-09-01,2.8633583
1137,e-faecalis,Glycopeptides,East Midlands,2025-10-01,3.138177
1138,e-faecalis,Glycopeptides,East Midlands,2025-11-01,3.4217389
1139,e-faecalis,Glycopeptides,East Midlands,2025-12-01,3.1282692
1140,e-faecalis,Glycopeptides,East of England,2025-07-01,5.508712
1141,e-faecalis,Glycopeptides,East of England,2025-08-01,3.52994
1142,e-faecalis,Glycopeptides,East of England,2025-09-01,3.6422343
1143,e-faecalis,Glycopeptides,East of England,2025-10-01,3.3597527
1144,e-faecalis,Glycopeptides,East of England,2025-11-01,4.154836
1145,e-faecalis,Glycopeptides,East of England,2025-12-01,4.450284
1146,e-faecalis,Glycopeptides,London,2025-07-01,2.8847349
1147,e-faecalis,Glycopeptides,London,2025-08-01,2.6376877
1148,e-faecalis,Glycopeptides,London,2025-09-01,2.1744611
1149,e-faecalis,Glycopeptides,London,2025-10-01,1.8629483
1150,e-faecalis,Glycopeptides,London,2025-11-01,1.6825681
1151,e-faecalis,Glycopeptides,London,2025-12-01,1.6665891
1152,e-faecalis,Glycopeptides,North East,2025-07-01,0.17809282
1153,e-faecalis,Glycopeptides,North East,2025-08-01,0.2067639
1154,e-faecalis,Glycopeptides,North East,2025-09-01,0.33340523
1155,e-faecalis,Glycopeptides,North East,2025-10-01,0.33978906
1156,e-faecalis,Glycopeptides,North East,2025-11-01,0.34014657
1157,e-faecalis,Glycopeptides,North East,2025-12-01,0.23459199
1158,e-faecalis,Glycopeptides,North West,2025-07-01,2.1050334
1159,e-faecalis,Glycopeptides,North West,2025-08-01,2.368914
1160,e-faecalis,Glycopeptides,North West,2025-09-01,2.8893409
1161,e-faecalis,Glycopeptides,North West,2025-10-01,2.8945982
1162,e-faecalis,Glycopeptides,North West,2025-11-01,2.7719548
1163,e-faecalis,Glycopeptides,North West,2025-12-01,3.1109853
1164,e-faecalis,Glycopeptides,South East,2025-07-01,5.1806293
1165,e-faecalis,Glycopeptides,South East,2025-08-01,5.0749187
1166,e-faecalis,Glycopeptides,South East,2025-09-01,4.971813
1167,e-faecalis,Glycopeptides,South East,2025-10-01,4.922915
1168,e-faecalis,Glycopeptides,South East,2025-11-01,4.8899536
1169,e-faecalis,Glycopeptides,South East,2025-12-01,4.939979
1170,e-faecalis,Glycopeptides,South West,2025-07-01,2.9130056
1171,e-faecalis,Glycopeptides,South West,2025-08-01,3.5876176
1172,e-faecalis,Glycopeptides,South West,2025-09-01,1.8985064
1173,e-faecalis,Glycopeptides,South West,2025-10-01,1.9167061
1174,e-faecalis,Glycopeptides,South West,2025-11-01,1.8930864
1175,e-faecalis,Glycopeptides,South West,2025-12-01,2.3035142
1176,e-faecalis,Glycopeptides,West Midlands,2025-07-01,0.3227188
1177,e-faecalis,Glycopeptides,West Midlands,2025-08-01,0.2904268
1178,e-faecalis,Glycopeptides,West Midlands,2025-09-01,0.31503895
