date,value,series_id
2025-08-01,18.289286,E-coli__Ciprofloxacin__East Midlands
2025-09-01,18.177326,E-coli__Ciprofloxacin__East Midlands
2025-10-01,18.24084,E-coli__Ciprofloxacin__East Midlands
2025-11-01,18.161522,E-coli__Ciprofloxacin__East Midlands
2025-12-01,17.78308,E-coli__Ciprofloxacin__East Midlands
2025-07-01,17.061417,E-coli__Ciprofloxacin__East of England
2025-08-01,18.011541,E-coli__Ciprofloxacin__East of England
2025-09-01,19.040968,E-coli__Ciprofloxacin__East of England
2025-10-01,19.082012,E-coli__Ciprofloxacin__East of England
2025-11-01,17.478155,E-coli__Ciprofloxacin__East of England
2025-12-01,16.957167,E-coli__Ciprofloxacin__East of England
2025-07-01,29.857847,E-coli__Ciprofloxacin__London
2025-08-01,30.178398,E-coli__Ciprofloxacin__London
2025-09-01,29.753983,E-coli__Ciprofloxacin__London
2025-10-01,30.97465,E-coli__Ciprofloxacin__London
2025-11-01,31.00576,E-coli__Ciprofloxacin__London
2025-12-01,31.024786,E-coli__Ciprofloxacin__London
2025-07-01,11.760453,E-coli__Ciprofloxacin__North East
2025-08-01,11.817936,E-coli__Ciprofloxacin__North East
2025-09-01,11.217818,E-coli__Ciprofloxacin__North East
2025-10-01,12.218166,E-coli__Ciprofloxacin__North East
2025-11-01,13.401915,E-coli__Ciprofloxacin__North East
2025-12-01,13.569718,E-coli__Ciprofloxacin__North East
2025-07-01,20.391336,E-coli__Ciprofloxacin__North West
2025-08-01,20.582443,E-coli__Ciprofloxacin__North West
2025-09-01,20.045675,E-coli__Ciprofloxacin__North West
2025-10-01,20.192858,E-coli__Ciprofloxacin__North West
2025-11-01,21.041868,E-coli__Ciprofloxacin__North West
2025-12-01,23.224566,E-coli__Ciprofloxacin__North West
2025-07-01,18.394669,E-coli__Ciprofloxacin__South East
2025-08-01,18.475565,E-coli__Ciprofloxacin__South East
2025-09-01,18.214945,E-coli__Ciprofloxacin__South East
2025-10-01,18.212496,E-coli__Ciprofloxacin__South East
