date,baseline,series_id,minus20,plus20,model
2025-11-01,18.115091,E-coli__Ciprofloxacin__Yorkshire and Humber,18.115091,18.115091,xgb
2025-12-01,18.842365,E-coli__Ciprofloxacin__Yorkshire and Humber,18.842365,18.842365,xgb
2025-07-01,39.004997,E-coli__Co-amoxiclav__East Midlands,39.004997,39.004997,xgb
2025-08-01,38.19892,E-coli__Co-amoxiclav__East Midlands,38.19892,38.19892,xgb
2025-09-01,36.67428,E-coli__Co-amoxiclav__East Midlands,36.67428,36.67428,xgb
2025-10-01,39.793884,E-coli__Co-amoxiclav__East Midlands,39.793884,39.793884,xgb
2025-11-01,37.59275,E-coli__Co-amoxiclav__East Midlands,37.59275,37.59275,xgb
2025-12-01,37.256042,E-coli__Co-amoxiclav__East Midlands,37.256042,37.256042,xgb
2025-07-01,42.559,E-coli__Co-amoxiclav__East of England,42.559,42.559,xgb
2025-08-01,42.995956,E-coli__Co-amoxiclav__East of England,42.995956,42.995956,xgb
2025-09-01,42.895935,E-coli__Co-amoxiclav__East of England,42.895935,42.895935,xgb
2025-10-01,41.766167,E-coli__Co-amoxiclav__East of England,41.766167,41.766167,xgb
2025-11-01,42.227684,E-coli__Co-amoxiclav__East of England,42.227684,42.227684,xgb
2025-12-01,42.89139,E-coli__Co-amoxiclav__East of England,42.89139,42.89139,xgb
2025-07-01,46.00695,E-coli__Co-amoxiclav__London,46.00695,46.00695,xgb
2025-08-01,42.72926,E-coli__Co-amoxiclav__London,42.72926,42.72926,xgb
2025-09-01,42.866844,E-coli__Co-amoxiclav__London,42.866844,42.866844,xgb
2025-10-01,42.96303,E-coli__Co-amoxiclav__London,42.96303,42.96303,xgb
2025-11-01,41.43829,E-coli__Co-amoxiclav__London,41.43829,41.43829,xgb
2025-12-01,41.018494,E-coli__Co-amoxiclav__London,41.018494,41.018494,xgb
2025-07-01,32.253906,E-coli__Co-amoxiclav__North East,32.253906,32.253906,xgb
2025-08-01,33.593575,E-coli__Co-amoxiclav__North East,33.593575,33.593575,xgb
2025-09-01,29.795578,E-coli__Co-amoxiclav__North East,29.795578,29.795578,xgb
2025-10-01,28.99894,E-coli__Co-amoxiclav__North East,28.99894,28.99894,xgb
2025-11-01,36.37813,E-coli__Co-amoxiclav__North East,36.37813,36.37813,xgb
2025-12-01,36.966194,E-coli__Co-amoxiclav__North East,36.966194,36.966194,xgb
2025-07-01,49.31344,E-coli__Co-amoxiclav__North West,49.31344,49.31344,xgb
2025-08-01,49.344463,E-coli__Co-amoxiclav__North West,49.344463,49.344463,xgb
2025-09-01,47.516018,E-coli__Co-amoxiclav__North West,47.516018,47.516018,xgb
2025-10-01,48.391384,E-coli__Co-amoxiclav__North West,48.391384,48.391384,xgb
2025-11-01,47.88547,E-coli__Co-amoxiclav__North West,47.88547,47.88547,xgb
2025-12-01,49.57477,E-coli__Co-amoxiclav__North West,49.57477,49.57477,xgb
2025-07-01,39.48864,E-coli__Co-amoxiclav__South East,39.48864,39.48864,xgb
2025-08-01,40.329582,E-coli__Co-amoxiclav__South East,40.329582,40.329582,xgb
2025-09-01,40.81495,E-coli__Co-amoxiclav__South East,40.81495,40.81495,xgb
2025-10-01,38.947662,E-coli__Co-amoxiclav__South East,38.947662,38.947662,xgb
2025-11-01,41.243248,E-coli__Co-amoxiclav__South East,41.243248,41.243248,xgb
2025-12-01,42.294216,E-coli__Co-amoxiclav__South East,42.294216,42.294216,xgb
2025-07-01,41.84821,E-coli__Co-amoxiclav__South West,41.84821,41.84821,xgb
2025-08-01,41.8884,E-coli__Co-amoxiclav__South West,41.8884,41.8884,xgb
2025-09-01,38.453747,E-coli__Co-amoxiclav__South West,38.453747,38.453747,xgb
2025-10-01,39.086082,E-coli__Co-amoxiclav__South West,39.086082,39.086082,xgb
2025-11-01,39.14005,E-coli__Co-amoxiclav__South West,39.14005,39.14005,xgb
2025-12-01,39.45323,E-coli__Co-amoxiclav__South West,39.45323,39.45323,xgb
2025-07-01,46.40605,E-coli__Co-amoxiclav__West Midlands,46.40605,46.40605,xgb
2025-08-01,47.06297,E-coli__Co-amoxiclav__West Midlands,47.06297,47.06297,xgb
2025-09-01,46.664127,E-coli__Co-amoxiclav__West Midlands,46.664127,46.664127,xgb
2025-10-01,46.9627,E-coli__Co-amoxiclav__West Midlands,46.9627,46.9627,xgb
2025-11-01,46.364025,E-coli__Co-amoxiclav__West Midlands,46.364025,46.364025,xgb
2025-12-01,46.049347,E-coli__Co-amoxiclav__West Midlands,46.049347,46.049347,xgb
2025-07-01,46.06414,E-coli__Co-amoxiclav__Yorkshire and Humber,46.06414,46.06414,xgb
2025-08-01,46.215286,E-coli__Co-amoxiclav__Yorkshire and Humber,46.215286,46.215286,xgb
2025-09-01,47.143803,E-coli__Co-amoxiclav__Yorkshire and Humber,47.143803,47.143803,xgb
2025-10-01,44.272488,E-coli__Co-amoxiclav__Yorkshire and Humber,44.272488,44.272488,xgb
2025-11-01,45.80052,E-coli__Co-amoxiclav__Yorkshire and Humber,45.80052,45.80052,xgb
2025-12-01,47.68285,E-coli__Co-amoxiclav__Yorkshire and Humber,47.68285,47.68285,xgb
2025-07-01,8.748591,E-coli__Gentamicin__East Midlands,8.748591,8.748591,xgb
2025-08-01,8.551825,E-coli__Gentamicin__East Midlands,8.551825,8.551825,xgb
2025-09-01,8.961657,E-coli__Gentamicin__East Midlands,8.961657,8.961657,xgb
2025-10-01,8.95692,E-coli__Gentamicin__East Midlands,8.95692,8.95692,xgb
2025-11-01,9.433349,E-coli__Gentamicin__East Midlands,9.433349,9.433349,xgb
2025-12-01,9.649877,E-coli__Gentamicin__East Midlands,9.649877,9.649877,xgb
2025-07-01,13.393757,E-coli__Gentamicin__East of England,13.393757,13.393757,xgb
2025-08-01,14.368886,E-coli__Gentamicin__East of England,14.368886,14.368886,xgb
2025-09-01,14.352303,E-coli__Gentamicin__East of England,14.352303,14.352303,xgb
2025-10-01,13.759274,E-coli__Gentamicin__East of England,13.759274,13.759274,xgb
2025-11-01,11.508899,E-coli__Gentamicin__East of England,11.508899,11.508899,xgb
2025-12-01,11.124911,E-coli__Gentamicin__East of England,11.124911,11.124911,xgb
2025-07-01,15.124733,E-coli__Gentamicin__London,15.124733,15.124733,xgb
2025-08-01,17.107164,E-coli__Gentamicin__London,17.107164,17.107164,xgb
2025-09-01,16.545744,E-coli__Gentamicin__London,16.545744,16.545744,xgb
2025-10-01,16.09509,E-coli__Gentamicin__London,16.09509,16.09509,xgb
2025-11-01,15.445489,E-coli__Gentamicin__London,15.445489,15.445489,xgb
2025-12-01,16.670975,E-coli__Gentamicin__London,16.670975,16.670975,xgb
2025-07-01,8.760878,E-coli__Gentamicin__North East,8.760878,8.760878,xgb
2025-08-01,9.063844,E-coli__Gentamicin__North East,9.063844,9.063844,xgb
2025-09-01,9.478274,E-coli__Gentamicin__North East,9.478274,9.478274,xgb
2025-10-01,12.273756,E-coli__Gentamicin__North East,12.273756,12.273756,xgb
2025-11-01,11.780507,E-coli__Gentamicin__North East,11.780507,11.780507,xgb
2025-12-01,11.533132,E-coli__Gentamicin__North East,11.533132,11.533132,xgb
2025-07-01,12.677484,E-coli__Gentamicin__North West,12.677484,12.677484,xgb
2025-08-01,13.504985,E-coli__Gentamicin__North West,13.504985,13.504985,xgb
2025-09-01,13.082258,E-coli__Gentamicin__North West,13.082258,13.082258,xgb
2025-10-01,13.234335,E-coli__Gentamicin__North West,13.234335,13.234335,xgb
2025-11-01,13.546667,E-coli__Gentamicin__North West,13.546667,13.546667,xgb
2025-12-01,13.856585,E-coli__Gentamicin__North West,13.856585,13.856585,xgb
2025-07-01,11.868874,E-coli__Gentamicin__South East,11.868874,11.868874,xgb
2025-08-01,12.390046,E-coli__Gentamicin__South East,12.390046,12.390046,xgb
2025-09-01,12.401842,E-coli__Gentamicin__South East,12.401842,12.401842,xgb
2025-10-01,12.108111,E-coli__Gentamicin__South East,12.108111,12.108111,xgb
2025-11-01,12.223838,E-coli__Gentamicin__South East,12.223838,12.223838,xgb
2025-12-01,11.9963875,E-coli__Gentamicin__South East,11.9963875,11.9963875,xgb
2025-07-01,8.890668,E-coli__Gentamicin__South West,8.890668,8.890668,xgb
2025-08-01,9.280695,E-coli__Gentamicin__South West,9.280695,9.280695,xgb
2025-09-01,8.470145,E-coli__Gentamicin__South West,8.470145,8.470145,xgb
2025-10-01,8.579871,E-coli__Gentamicin__South West,8.579871,8.579871,xgb
2025-11-01,11.00376,E-coli__Gentamicin__South West,11.00376,11.00376,xgb
2025-12-01,11.0169525,E-coli__Gentamicin__South West,11.0169525,11.0169525,xgb
2025-07-01,12.170731,E-coli__Gentamicin__West Midlands,12.170731,12.170731,xgb
2025-08-01,12.157239,E-coli__Gentamicin__West Midlands,12.157239,12.157239,xgb
2025-09-01,12.394694,E-coli__Gentamicin__West Midlands,12.394694,12.394694,xgb
2025-10-01,12.254646,E-coli__Gentamicin__West Midlands,12.254646,12.254646,xgb
2025-11-01,12.29178,E-coli__Gentamicin__West Midlands,12.29178,12.29178,xgb
2025-12-01,11.736119,E-coli__Gentamicin__West Midlands,11.736119,11.736119,xgb
2025-07-01,10.743002,E-coli__Gentamicin__Yorkshire and Humber,10.743002,10.743002,xgb
2025-08-01,10.741737,E-coli__Gentamicin__Yorkshire and Humber,10.741737,10.741737,xgb
2025-09-01,11.121332,E-coli__Gentamicin__Yorkshire and Humber,11.121332,11.121332,xgb
2025-10-01,10.647555,E-coli__Gentamicin__Yorkshire and Humber,10.647555,10.647555,xgb
2025-11-01,10.984902,E-coli__Gentamicin__Yorkshire and Humber,10.984902,10.984902,xgb
2025-12-01,10.501361,E-coli__Gentamicin__Yorkshire and Humber,10.501361,10.501361,xgb
2025-07-01,11.566108,E-coli__Piperacillin with tazobactam__East Midlands,11.566108,11.566108,xgb
2025-08-01,12.022878,E-coli__Piperacillin with tazobactam__East Midlands,12.022878,12.022878,xgb
2025-09-01,11.810404,E-coli__Piperacillin with tazobactam__East Midlands,11.810404,11.810404,xgb
2025-10-01,12.445019,E-coli__Piperacillin with tazobactam__East Midlands,12.445019,12.445019,xgb
2025-11-01,11.698797,E-coli__Piperacillin with tazobactam__East Midlands,11.698797,11.698797,xgb
2025-12-01,12.277474,E-coli__Piperacillin with tazobactam__East Midlands,12.277474,12.277474,xgb
2025-07-01,14.085551,E-coli__Piperacillin with tazobactam__East of England,14.085551,14.085551,xgb
2025-08-01,12.621408,E-coli__Piperacillin with tazobactam__East of England,12.621408,12.621408,xgb
2025-09-01,14.076936,E-coli__Piperacillin with tazobactam__East of England,14.076936,14.076936,xgb
2025-10-01,14.210381,E-coli__Piperacillin with tazobactam__East of England,14.210381,14.210381,xgb
2025-11-01,14.232535,E-coli__Piperacillin with tazobactam__East of England,14.232535,14.232535,xgb
2025-12-01,14.258627,E-coli__Piperacillin with tazobactam__East of England,14.258627,14.258627,xgb
2025-07-01,15.870537,E-coli__Piperacillin with tazobactam__London,15.870537,15.870537,xgb
2025-08-01,16.19318,E-coli__Piperacillin with tazobactam__London,16.19318,16.19318,xgb
2025-09-01,16.749516,E-coli__Piperacillin with tazobactam__London,16.749516,16.749516,xgb
2025-10-01,16.22776,E-coli__Piperacillin with tazobactam__London,16.22776,16.22776,xgb
