date,baseline,series_id,minus20,plus20,model
2025-09-01,11.428908,E-coli__Piperacillin with tazobactam__South West,11.428908,11.428908,xgb
2025-10-01,10.223742,E-coli__Piperacillin with tazobactam__South West,10.223742,10.223858,xgb
2025-11-01,10.203789,E-coli__Piperacillin with tazobactam__South West,10.203789,10.207295,xgb
2025-12-01,10.210647,E-coli__Piperacillin with tazobactam__South West,10.210647,10.214153,xgb
2025-07-01,15.489261,E-coli__Piperacillin with tazobactam__West Midlands,15.489261,15.489261,xgb
2025-08-01,15.036637,E-coli__Piperacillin with tazobactam__West Midlands,15.036637,15.036637,xgb
2025-09-01,15.400385,E-coli__Piperacillin with tazobactam__West Midlands,15.400385,15.400385,xgb
2025-10-01,16.07116,E-coli__Piperacillin with tazobactam__West Midlands,16.07116,16.07067,xgb
2025-11-01,15.187908,E-coli__Piperacillin with tazobactam__West Midlands,15.187908,15.186462,xgb
2025-12-01,15.56879,E-coli__Piperacillin with tazobactam__West Midlands,15.56879,15.567345,xgb
2025-07-01,12.498078,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,12.498078,12.498078,xgb
2025-08-01,13.094502,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,13.094502,13.094502,xgb
2025-09-01,11.7274,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.7274,11.727479,xgb
2025-10-01,11.614541,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.614541,11.61462,xgb
2025-11-01,11.341877,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.341877,11.341816,xgb
2025-12-01,11.496936,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.496936,11.497011,xgb
2025-07-01,17.865784,E-coli__Third Generation Cephalosporins__East Midlands,17.865784,17.865784,xgb
2025-08-01,18.042568,E-coli__Third Generation Cephalosporins__East Midlands,18.042568,18.042568,xgb
2025-09-01,17.468658,E-coli__Third Generation Cephalosporins__East Midlands,17.468658,17.46849,xgb
2025-10-01,16.994595,E-coli__Third Generation Cephalosporins__East Midlands,16.994595,16.994595,xgb
2025-11-01,16.444944,E-coli__Third Generation Cephalosporins__East Midlands,16.444944,16.444777,xgb
2025-12-01,17.421669,E-coli__Third Generation Cephalosporins__East Midlands,17.421669,17.421501,xgb
2025-07-01,16.346125,E-coli__Third Generation Cephalosporins__East of England,16.346125,16.346125,xgb
2025-08-01,16.619402,E-coli__Third Generation Cephalosporins__East of England,16.619402,16.619402,xgb
2025-09-01,16.661074,E-coli__Third Generation Cephalosporins__East of England,16.661074,16.661074,xgb
2025-10-01,16.69352,E-coli__Third Generation Cephalosporins__East of England,16.69352,16.69352,xgb
2025-11-01,16.655533,E-coli__Third Generation Cephalosporins__East of England,16.655533,16.655533,xgb
2025-12-01,16.236439,E-coli__Third Generation Cephalosporins__East of England,16.236439,16.236439,xgb
2025-07-01,25.681887,E-coli__Third Generation Cephalosporins__London,25.681887,25.681887,xgb
2025-08-01,25.659117,E-coli__Third Generation Cephalosporins__London,25.659117,25.659117,xgb
2025-09-01,25.864199,E-coli__Third Generation Cephalosporins__London,25.864199,25.864199,xgb
2025-10-01,26.336254,E-coli__Third Generation Cephalosporins__London,26.336254,26.336254,xgb
2025-11-01,25.599834,E-coli__Third Generation Cephalosporins__London,25.599834,25.599834,xgb
2025-12-01,25.209824,E-coli__Third Generation Cephalosporins__London,25.209824,25.210209,xgb
2025-07-01,10.79747,E-coli__Third Generation Cephalosporins__North East,10.79747,10.79747,xgb
2025-08-01,12.000283,E-coli__Third Generation Cephalosporins__North East,12.000283,12.000283,xgb
2025-09-01,11.860665,E-coli__Third Generation Cephalosporins__North East,11.860665,11.860665,xgb
2025-10-01,11.294591,E-coli__Third Generation Cephalosporins__North East,11.294591,11.294591,xgb
2025-11-01,10.787572,E-coli__Third Generation Cephalosporins__North East,10.787572,10.787572,xgb
2025-12-01,8.909939,E-coli__Third Generation Cephalosporins__North East,8.909939,8.909939,xgb
2025-07-01,18.302666,E-coli__Third Generation Cephalosporins__North West,18.302666,18.302666,xgb
2025-08-01,18.359459,E-coli__Third Generation Cephalosporins__North West,18.359459,18.359459,xgb
2025-09-01,18.392855,E-coli__Third Generation Cephalosporins__North West,18.392855,18.392855,xgb
2025-10-01,18.200115,E-coli__Third Generation Cephalosporins__North West,18.200115,18.200115,xgb
2025-11-01,18.123457,E-coli__Third Generation Cephalosporins__North West,18.123457,18.123457,xgb
2025-12-01,18.37619,E-coli__Third Generation Cephalosporins__North West,18.37619,18.37619,xgb
2025-07-01,17.496021,E-coli__Third Generation Cephalosporins__South East,17.496021,17.496021,xgb
2025-08-01,16.709362,E-coli__Third Generation Cephalosporins__South East,16.709362,16.709362,xgb
2025-09-01,16.948536,E-coli__Third Generation Cephalosporins__South East,16.948536,16.948536,xgb
2025-10-01,16.713291,E-coli__Third Generation Cephalosporins__South East,16.713291,16.713291,xgb
2025-11-01,16.702766,E-coli__Third Generation Cephalosporins__South East,16.702766,16.702766,xgb
2025-12-01,16.69984,E-coli__Third Generation Cephalosporins__South East,16.69635,16.69984,xgb
2025-07-01,12.440191,E-coli__Third Generation Cephalosporins__South West,12.440191,12.440191,xgb
2025-08-01,11.3111515,E-coli__Third Generation Cephalosporins__South West,11.3111515,11.3111515,xgb
2025-09-01,11.223334,E-coli__Third Generation Cephalosporins__South West,11.223334,11.223334,xgb
2025-10-01,11.493243,E-coli__Third Generation Cephalosporins__South West,11.493243,11.493243,xgb
2025-11-01,11.833071,E-coli__Third Generation Cephalosporins__South West,11.833071,11.833071,xgb
2025-12-01,12.250633,E-coli__Third Generation Cephalosporins__South West,12.250633,12.250633,xgb
2025-07-01,16.397566,E-coli__Third Generation Cephalosporins__West Midlands,16.397566,16.397566,xgb
2025-08-01,16.72999,E-coli__Third Generation Cephalosporins__West Midlands,16.72999,16.72999,xgb
2025-09-01,16.667505,E-coli__Third Generation Cephalosporins__West Midlands,16.667505,16.667505,xgb
2025-10-01,16.476118,E-coli__Third Generation Cephalosporins__West Midlands,16.476118,16.476118,xgb
2025-11-01,16.476189,E-coli__Third Generation Cephalosporins__West Midlands,16.476189,16.476189,xgb
2025-12-01,16.476475,E-coli__Third Generation Cephalosporins__West Midlands,16.476475,16.476475,xgb
2025-07-01,17.310505,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.310505,17.310505,xgb
2025-08-01,17.712292,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.712292,17.712292,xgb
2025-09-01,17.784582,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.784582,17.784582,xgb
2025-10-01,17.94639,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.94639,17.94639,xgb
2025-11-01,17.87096,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.87096,17.87096,xgb
2025-12-01,17.834877,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,17.834877,17.834877,xgb
2025-07-01,0.81057364,K-pneumoniae__Amikacin__East Midlands,0.81057364,0.81057364,xgb
2025-08-01,1.698145,K-pneumoniae__Amikacin__East Midlands,1.698145,1.698145,xgb
2025-09-01,1.3558855,K-pneumoniae__Amikacin__East Midlands,1.3558855,1.3558855,xgb
2025-10-01,1.2747624,K-pneumoniae__Amikacin__East Midlands,1.2747624,1.2747624,xgb
2025-11-01,1.284136,K-pneumoniae__Amikacin__East Midlands,1.284136,1.285917,xgb
2025-12-01,0.89549905,K-pneumoniae__Amikacin__East Midlands,0.89549905,0.8972799,xgb
2025-07-01,3.1400275,K-pneumoniae__Amikacin__East of England,3.1400275,3.1400275,xgb
2025-08-01,3.364049,K-pneumoniae__Amikacin__East of England,3.364049,3.362858,xgb
2025-09-01,2.9764512,K-pneumoniae__Amikacin__East of England,2.9764512,2.9752603,xgb
2025-10-01,2.9636934,K-pneumoniae__Amikacin__East of England,2.9636934,2.9625025,xgb
2025-11-01,2.9454792,K-pneumoniae__Amikacin__East of England,2.9454792,2.9445298,xgb
2025-12-01,2.465552,K-pneumoniae__Amikacin__East of England,2.465552,2.4650795,xgb
2025-07-01,2.498477,K-pneumoniae__Amikacin__London,2.498477,2.498477,xgb
2025-08-01,3.08525,K-pneumoniae__Amikacin__London,3.08525,3.1010923,xgb
2025-09-01,3.155288,K-pneumoniae__Amikacin__London,3.155288,3.2405913,xgb
2025-10-01,3.2677195,K-pneumoniae__Amikacin__London,3.2677195,3.3530228,xgb
2025-11-01,3.3868139,K-pneumoniae__Amikacin__London,3.3868139,3.466458,xgb
2025-12-01,3.409768,K-pneumoniae__Amikacin__London,3.409768,3.4869223,xgb
2025-07-01,6.01052,K-pneumoniae__Amikacin__North East,6.01052,6.01052,xgb
2025-08-01,5.8984685,K-pneumoniae__Amikacin__North East,5.8984685,5.3782287,xgb
2025-09-01,6.346209,K-pneumoniae__Amikacin__North East,6.346209,3.3598242,xgb
2025-10-01,6.3601832,K-pneumoniae__Amikacin__North East,6.3601832,3.8506215,xgb
2025-11-01,6.729706,K-pneumoniae__Amikacin__North East,6.729706,5.710324,xgb
2025-12-01,4.921332,K-pneumoniae__Amikacin__North East,4.921332,1.9761562,xgb
2025-07-01,1.6692555,K-pneumoniae__Amikacin__North West,1.6692555,1.6692555,xgb
2025-08-01,0.82568586,K-pneumoniae__Amikacin__North West,0.82568586,0.82568586,xgb
2025-09-01,1.7686169,K-pneumoniae__Amikacin__North West,1.7686169,1.7550032,xgb
2025-10-01,1.7576425,K-pneumoniae__Amikacin__North West,1.7576425,1.743722,xgb
2025-11-01,0.87298536,K-pneumoniae__Amikacin__North West,0.87298536,0.8590649,xgb
2025-12-01,2.1809096,K-pneumoniae__Amikacin__North West,2.1809096,2.1806028,xgb
2025-07-01,1.8059722,K-pneumoniae__Amikacin__South East,1.8059722,1.8059722,xgb
2025-08-01,1.9201866,K-pneumoniae__Amikacin__South East,1.9201866,1.9201866,xgb
2025-09-01,2.3673606,K-pneumoniae__Amikacin__South East,2.3673606,2.3673606,xgb
2025-10-01,2.0412362,K-pneumoniae__Amikacin__South East,2.0412362,2.0412362,xgb
2025-11-01,1.9737687,K-pneumoniae__Amikacin__South East,1.9737687,1.9737687,xgb
2025-12-01,2.1557763,K-pneumoniae__Amikacin__South East,2.1557763,2.1557763,xgb
2025-07-01,0.7884766,K-pneumoniae__Amikacin__South West,0.7884766,0.7884766,xgb
2025-08-01,0.6318936,K-pneumoniae__Amikacin__South West,0.6318936,0.6279843,xgb
2025-09-01,-0.0018277913,K-pneumoniae__Amikacin__South West,-0.0018277913,-0.00189698,xgb
2025-10-01,-0.00016991922,K-pneumoniae__Amikacin__South West,-0.00016991922,0.0003862957,xgb
2025-11-01,0.12912737,K-pneumoniae__Amikacin__South West,0.12912737,0.12905817,xgb
2025-12-01,0.61384887,K-pneumoniae__Amikacin__South West,0.61384887,0.61580235,xgb
2025-07-01,1.5088489,K-pneumoniae__Amikacin__West Midlands,1.5088489,1.5088489,xgb
2025-08-01,1.3903234,K-pneumoniae__Amikacin__West Midlands,1.3903234,1.3903234,xgb
2025-09-01,1.4686488,K-pneumoniae__Amikacin__West Midlands,1.4686488,1.4686488,xgb
2025-10-01,1.614099,K-pneumoniae__Amikacin__West Midlands,1.614099,1.614099,xgb
2025-11-01,1.7622426,K-pneumoniae__Amikacin__West Midlands,1.7622426,1.7622426,xgb
2025-12-01,1.7020613,K-pneumoniae__Amikacin__West Midlands,1.7020613,1.4813973,xgb
2025-07-01,3.6485689,K-pneumoniae__Amikacin__Yorkshire and Humber,3.6485689,3.6485689,xgb
2025-08-01,5.7617416,K-pneumoniae__Amikacin__Yorkshire and Humber,5.7617416,5.7617416,xgb
2025-09-01,5.728863,K-pneumoniae__Amikacin__Yorkshire and Humber,5.728863,5.730043,xgb
2025-10-01,8.802786,K-pneumoniae__Amikacin__Yorkshire and Humber,8.802786,8.805492,xgb
2025-11-01,8.948166,K-pneumoniae__Amikacin__Yorkshire and Humber,8.948166,8.948414,xgb
2025-12-01,10.30019,K-pneumoniae__Amikacin__Yorkshire and Humber,10.30019,10.30019,xgb
2025-07-01,1.1826516,K-pneumoniae__Carbapenems__East Midlands,1.1826516,1.1826516,xgb
2025-08-01,1.2064438,K-pneumoniae__Carbapenems__East Midlands,1.2064438,1.1975063,xgb
2025-09-01,1.1552383,K-pneumoniae__Carbapenems__East Midlands,1.1552383,1.1494037,xgb
2025-10-01,1.0179229,K-pneumoniae__Carbapenems__East Midlands,1.0179229,1.0087047,xgb
2025-11-01,1.0916878,K-pneumoniae__Carbapenems__East Midlands,1.0916878,1.0824696,xgb
2025-12-01,1.4621263,K-pneumoniae__Carbapenems__East Midlands,1.4621263,1.4548842,xgb
2025-07-01,0.59195054,K-pneumoniae__Carbapenems__East of England,0.59195054,0.59195054,xgb
2025-08-01,0.5897194,K-pneumoniae__Carbapenems__East of England,0.5897194,0.5897194,xgb
2025-09-01,0.5982063,K-pneumoniae__Carbapenems__East of England,0.5982063,0.5982063,xgb
2025-10-01,0.59670144,K-pneumoniae__Carbapenems__East of England,0.59670144,0.59670144,xgb
2025-11-01,1.1402415,K-pneumoniae__Carbapenems__East of England,1.1402415,1.1402415,xgb
2025-12-01,1.1419785,K-pneumoniae__Carbapenems__East of England,1.1419785,1.1419785,xgb
2025-07-01,2.5782664,K-pneumoniae__Carbapenems__London,2.5782664,2.5782664,xgb
2025-08-01,2.5657957,K-pneumoniae__Carbapenems__London,2.5657957,2.5657957,xgb
2025-09-01,2.673763,K-pneumoniae__Carbapenems__London,2.673763,2.673763,xgb
2025-10-01,2.740843,K-pneumoniae__Carbapenems__London,2.740843,2.7443712,xgb
2025-11-01,3.7779143,K-pneumoniae__Carbapenems__London,3.7779143,3.7779143,xgb
2025-12-01,2.7563858,K-pneumoniae__Carbapenems__London,2.7563858,2.7563858,xgb
2025-07-01,0.002876235,K-pneumoniae__Carbapenems__North East,0.002876235,0.002876235,xgb
2025-08-01,-0.0016008827,K-pneumoniae__Carbapenems__North East,-0.0016008827,-0.0016008827,xgb
2025-09-01,0.000463683,K-pneumoniae__Carbapenems__North East,0.000463683,0.0005067549,xgb
2025-10-01,0.0051156334,K-pneumoniae__Carbapenems__North East,0.0051156334,-0.0020742158,xgb
2025-11-01,0.0051470525,K-pneumoniae__Carbapenems__North East,0.0051470525,-0.0021009871,xgb
2025-12-01,0.0051470525,K-pneumoniae__Carbapenems__North East,0.0051470525,-0.0027112637,xgb
2025-07-01,1.6101322,K-pneumoniae__Carbapenems__North West,1.6101322,1.6101322,xgb
2025-08-01,1.3368272,K-pneumoniae__Carbapenems__North West,1.3368272,1.3809594,xgb
2025-09-01,1.7218773,K-pneumoniae__Carbapenems__North West,1.7218773,1.7636108,xgb
2025-10-01,1.453048,K-pneumoniae__Carbapenems__North West,1.453048,1.4992177,xgb
2025-11-01,1.9507766,K-pneumoniae__Carbapenems__North West,1.9507766,1.9996289,xgb
2025-12-01,1.4798548,K-pneumoniae__Carbapenems__North West,1.4798548,1.519304,xgb
2025-07-01,0.36523682,K-pneumoniae__Carbapenems__South East,0.36523682,0.36523682,xgb
2025-08-01,0.34295076,K-pneumoniae__Carbapenems__South East,0.34295076,0.34295076,xgb
2025-09-01,0.5677633,K-pneumoniae__Carbapenems__South East,0.5677633,0.5677633,xgb
2025-10-01,0.55238914,K-pneumoniae__Carbapenems__South East,0.55239797,0.55238914,xgb
2025-11-01,0.55550146,K-pneumoniae__Carbapenems__South East,0.5584982,0.55550146,xgb
2025-12-01,0.54983556,K-pneumoniae__Carbapenems__South East,0.5548742,0.54983556,xgb
2025-07-01,5.4290276e-06,K-pneumoniae__Carbapenems__South West,5.4290276e-06,5.4290276e-06,xgb
2025-08-01,-0.0001745691,K-pneumoniae__Carbapenems__South West,-0.0001745691,-0.0001745691,xgb
2025-09-01,0.49554992,K-pneumoniae__Carbapenems__South West,0.49554992,0.49554992,xgb
2025-10-01,0.15126489,K-pneumoniae__Carbapenems__South West,0.15126489,0.15126489,xgb
2025-11-01,0.5439501,K-pneumoniae__Carbapenems__South West,0.5439501,0.5439501,xgb
2025-12-01,0.5186068,K-pneumoniae__Carbapenems__South West,0.5186068,0.5186068,xgb
2025-07-01,1.29521,K-pneumoniae__Carbapenems__West Midlands,1.29521,1.29521,xgb
2025-08-01,1.145632,K-pneumoniae__Carbapenems__West Midlands,1.145632,1.1375835,xgb
2025-09-01,1.0004863,K-pneumoniae__Carbapenems__West Midlands,1.0004863,0.99241734,xgb
2025-10-01,1.8062626,K-pneumoniae__Carbapenems__West Midlands,1.8062626,1.8062307,xgb
2025-11-01,1.7689726,K-pneumoniae__Carbapenems__West Midlands,1.7689726,1.7534163,xgb
2025-12-01,1.599683,K-pneumoniae__Carbapenems__West Midlands,1.599683,1.5880185,xgb
2025-07-01,1.0190177,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.0190177,1.0190177,xgb
2025-08-01,1.5930222,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.5930222,1.5930222,xgb
2025-09-01,0.992827,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.992827,0.992827,xgb
2025-10-01,1.0990237,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.0990237,1.0990237,xgb
2025-11-01,0.6083767,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.6083767,0.6083767,xgb
2025-12-01,0.60993737,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.60993737,0.6102627,xgb
2025-07-01,11.788659,K-pneumoniae__Ciprofloxacin__East Midlands,11.788659,11.788659,xgb
2025-08-01,11.29294,K-pneumoniae__Ciprofloxacin__East Midlands,11.292817,11.29294,xgb
2025-09-01,10.666836,K-pneumoniae__Ciprofloxacin__East Midlands,10.666713,10.661115,xgb
2025-10-01,10.631558,K-pneumoniae__Ciprofloxacin__East Midlands,10.631435,10.630991,xgb
2025-11-01,10.858457,K-pneumoniae__Ciprofloxacin__East Midlands,10.858457,10.859328,xgb
2025-12-01,10.736733,K-pneumoniae__Ciprofloxacin__East Midlands,10.736733,10.737603,xgb
2025-07-01,25.11308,K-pneumoniae__Ciprofloxacin__East of England,25.11308,25.11308,xgb
2025-08-01,24.527035,K-pneumoniae__Ciprofloxacin__East of England,24.527035,24.527035,xgb
2025-09-01,24.852394,K-pneumoniae__Ciprofloxacin__East of England,24.852394,24.852394,xgb
2025-10-01,24.807217,K-pneumoniae__Ciprofloxacin__East of England,24.807217,24.807217,xgb
2025-11-01,23.502956,K-pneumoniae__Ciprofloxacin__East of England,23.502956,23.599966,xgb
2025-12-01,23.238132,K-pneumoniae__Ciprofloxacin__East of England,23.238132,23.343393,xgb
2025-07-01,22.447403,K-pneumoniae__Ciprofloxacin__London,22.447403,22.447403,xgb
2025-08-01,22.145628,K-pneumoniae__Ciprofloxacin__London,22.145628,22.146126,xgb
2025-09-01,22.790482,K-pneumoniae__Ciprofloxacin__London,22.790482,22.79098,xgb
2025-10-01,22.677364,K-pneumoniae__Ciprofloxacin__London,22.677364,22.678185,xgb
2025-11-01,22.882029,K-pneumoniae__Ciprofloxacin__London,22.882029,22.882738,xgb
2025-12-01,23.414074,K-pneumoniae__Ciprofloxacin__London,23.414074,23.414894,xgb
2025-07-01,16.306597,K-pneumoniae__Ciprofloxacin__North East,16.306597,16.306597,xgb
2025-08-01,16.114698,K-pneumoniae__Ciprofloxacin__North East,16.114698,16.114698,xgb
2025-09-01,19.35574,K-pneumoniae__Ciprofloxacin__North East,19.35574,19.35574,xgb
2025-10-01,20.13805,K-pneumoniae__Ciprofloxacin__North East,20.13805,20.13805,xgb
2025-11-01,20.06633,K-pneumoniae__Ciprofloxacin__North East,20.06633,20.06633,xgb
2025-12-01,18.607462,K-pneumoniae__Ciprofloxacin__North East,18.607462,18.607462,xgb
2025-07-01,20.521736,K-pneumoniae__Ciprofloxacin__North West,20.521736,20.521736,xgb
2025-08-01,19.33927,K-pneumoniae__Ciprofloxacin__North West,19.33927,19.33927,xgb
2025-09-01,16.436518,K-pneumoniae__Ciprofloxacin__North West,16.436518,16.436518,xgb
2025-10-01,17.193954,K-pneumoniae__Ciprofloxacin__North West,17.193954,17.193954,xgb
2025-11-01,20.413929,K-pneumoniae__Ciprofloxacin__North West,20.413929,20.413929,xgb
2025-12-01,20.856213,K-pneumoniae__Ciprofloxacin__North West,20.856213,20.856213,xgb
2025-07-01,11.819432,K-pneumoniae__Ciprofloxacin__South East,11.819432,11.819432,xgb
2025-08-01,12.587089,K-pneumoniae__Ciprofloxacin__South East,12.587089,12.587089,xgb
2025-09-01,12.560216,K-pneumoniae__Ciprofloxacin__South East,12.560216,12.560216,xgb
2025-10-01,12.77575,K-pneumoniae__Ciprofloxacin__South East,12.77575,12.77575,xgb
2025-11-01,12.953848,K-pneumoniae__Ciprofloxacin__South East,12.953848,12.953848,xgb
2025-12-01,13.025221,K-pneumoniae__Ciprofloxacin__South East,13.025221,13.025221,xgb
2025-07-01,15.850537,K-pneumoniae__Ciprofloxacin__South West,15.850537,15.850537,xgb
2025-08-01,14.37916,K-pneumoniae__Ciprofloxacin__South West,14.37916,14.37916,xgb
2025-09-01,13.808989,K-pneumoniae__Ciprofloxacin__South West,13.808989,13.808989,xgb
2025-10-01,12.432694,K-pneumoniae__Ciprofloxacin__South West,12.432694,12.432694,xgb
2025-11-01,13.503802,K-pneumoniae__Ciprofloxacin__South West,13.503802,13.503802,xgb
2025-12-01,14.453962,K-pneumoniae__Ciprofloxacin__South West,14.453962,14.453962,xgb
2025-07-01,14.679704,K-pneumoniae__Ciprofloxacin__West Midlands,14.679704,14.679704,xgb
2025-08-01,15.7216,K-pneumoniae__Ciprofloxacin__West Midlands,15.7216,15.7216,xgb
2025-09-01,15.283619,K-pneumoniae__Ciprofloxacin__West Midlands,15.283619,15.15337,xgb
2025-10-01,14.673556,K-pneumoniae__Ciprofloxacin__West Midlands,14.673556,14.543263,xgb
2025-11-01,14.301226,K-pneumoniae__Ciprofloxacin__West Midlands,14.301226,14.170975,xgb
2025-12-01,13.669083,K-pneumoniae__Ciprofloxacin__West Midlands,13.669083,13.669083,xgb
2025-07-01,18.84973,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,18.84973,18.84973,xgb
2025-08-01,20.328463,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,20.328463,20.328405,xgb
2025-09-01,20.130033,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,20.130033,20.129976,xgb
2025-10-01,18.888472,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,18.888472,18.888414,xgb
2025-11-01,18.952984,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,18.952984,18.981766,xgb
2025-12-01,20.844845,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,20.844845,20.873623,xgb
2025-07-01,24.211275,K-pneumoniae__Co-amoxiclav__East Midlands,24.211275,24.211275,xgb
2025-08-01,20.72994,K-pneumoniae__Co-amoxiclav__East Midlands,20.72994,20.72994,xgb
2025-09-01,22.2175,K-pneumoniae__Co-amoxiclav__East Midlands,22.2175,22.218813,xgb
2025-10-01,23.160255,K-pneumoniae__Co-amoxiclav__East Midlands,23.160255,23.161568,xgb
2025-11-01,23.005125,K-pneumoniae__Co-amoxiclav__East Midlands,23.005125,23.005161,xgb
2025-12-01,21.581465,K-pneumoniae__Co-amoxiclav__East Midlands,21.581465,21.581501,xgb
2025-07-01,36.007553,K-pneumoniae__Co-amoxiclav__East of England,36.007553,36.007553,xgb
2025-08-01,35.23788,K-pneumoniae__Co-amoxiclav__East of England,35.23788,35.272617,xgb
2025-09-01,34.355305,K-pneumoniae__Co-amoxiclav__East of England,34.355305,34.39004,xgb
2025-10-01,34.20871,K-pneumoniae__Co-amoxiclav__East of England,34.20871,34.252613,xgb
2025-11-01,35.10466,K-pneumoniae__Co-amoxiclav__East of England,35.10466,35.162502,xgb
2025-12-01,35.133347,K-pneumoniae__Co-amoxiclav__East of England,35.133347,35.1439,xgb
2025-07-01,34.01887,K-pneumoniae__Co-amoxiclav__London,34.01887,34.01887,xgb
2025-08-01,33.915386,K-pneumoniae__Co-amoxiclav__London,33.915386,33.915386,xgb
2025-09-01,32.068077,K-pneumoniae__Co-amoxiclav__London,32.068077,32.068077,xgb
2025-10-01,32.12117,K-pneumoniae__Co-amoxiclav__London,32.12117,32.106987,xgb
2025-11-01,31.914085,K-pneumoniae__Co-amoxiclav__London,31.914085,31.899902,xgb
2025-12-01,34.442387,K-pneumoniae__Co-amoxiclav__London,34.442387,34.42821,xgb
2025-07-01,29.341026,K-pneumoniae__Co-amoxiclav__North East,29.341026,29.341026,xgb
2025-08-01,31.43616,K-pneumoniae__Co-amoxiclav__North East,31.43616,31.436562,xgb
2025-09-01,31.979967,K-pneumoniae__Co-amoxiclav__North East,31.979967,31.98318,xgb
2025-10-01,32.905365,K-pneumoniae__Co-amoxiclav__North East,32.905365,32.908573,xgb
2025-11-01,31.036272,K-pneumoniae__Co-amoxiclav__North East,31.036272,31.04031,xgb
2025-12-01,29.79235,K-pneumoniae__Co-amoxiclav__North East,29.79235,29.806152,xgb
2025-07-01,40.720287,K-pneumoniae__Co-amoxiclav__North West,40.720287,40.720287,xgb
2025-08-01,40.657604,K-pneumoniae__Co-amoxiclav__North West,40.657604,40.65396,xgb
2025-09-01,40.992947,K-pneumoniae__Co-amoxiclav__North West,40.992947,40.9893,xgb
2025-10-01,41.00451,K-pneumoniae__Co-amoxiclav__North West,41.00451,41.00054,xgb
2025-11-01,41.198925,K-pneumoniae__Co-amoxiclav__North West,41.198925,41.192665,xgb
2025-12-01,41.292187,K-pneumoniae__Co-amoxiclav__North West,41.292187,41.285786,xgb
2025-07-01,34.51576,K-pneumoniae__Co-amoxiclav__South East,34.51576,34.51576,xgb
2025-08-01,34.67147,K-pneumoniae__Co-amoxiclav__South East,34.67147,34.67147,xgb
2025-09-01,34.728004,K-pneumoniae__Co-amoxiclav__South East,34.728004,34.728004,xgb
2025-10-01,34.392624,K-pneumoniae__Co-amoxiclav__South East,34.392624,34.392624,xgb
2025-11-01,33.80565,K-pneumoniae__Co-amoxiclav__South East,33.80565,33.80565,xgb
2025-12-01,34.378036,K-pneumoniae__Co-amoxiclav__South East,34.378036,34.378036,xgb
2025-07-01,25.100746,K-pneumoniae__Co-amoxiclav__South West,25.100746,25.100746,xgb
2025-08-01,24.55903,K-pneumoniae__Co-amoxiclav__South West,24.55903,24.590864,xgb
2025-09-01,23.665789,K-pneumoniae__Co-amoxiclav__South West,23.665789,23.691065,xgb
2025-10-01,24.913618,K-pneumoniae__Co-amoxiclav__South West,24.913618,24.938894,xgb
2025-11-01,28.248951,K-pneumoniae__Co-amoxiclav__South West,28.248951,28.248951,xgb
2025-12-01,27.288803,K-pneumoniae__Co-amoxiclav__South West,27.288803,27.288803,xgb
2025-07-01,25.851759,K-pneumoniae__Co-amoxiclav__West Midlands,25.851759,25.851759,xgb
2025-08-01,27.609116,K-pneumoniae__Co-amoxiclav__West Midlands,27.609116,27.624733,xgb
2025-09-01,27.546272,K-pneumoniae__Co-amoxiclav__West Midlands,27.546272,27.551308,xgb
2025-10-01,25.5292,K-pneumoniae__Co-amoxiclav__West Midlands,25.5292,25.519987,xgb
2025-11-01,27.663607,K-pneumoniae__Co-amoxiclav__West Midlands,27.663607,27.69015,xgb
2025-12-01,28.019236,K-pneumoniae__Co-amoxiclav__West Midlands,28.019236,28.490145,xgb
2025-07-01,31.778505,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,31.778505,31.778505,xgb
2025-08-01,31.895094,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,31.895094,31.895094,xgb
2025-09-01,32.313244,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,32.313244,33.21632,xgb
2025-10-01,34.184444,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,34.184444,35.0734,xgb
